52,173
53,172
54,171
55,171
56,170
57,169
58,168
59,167
60,166
61,165
62,165
63,164
64,163
65,163
66,162
67,161
68,160
69,160
70,159
71,158
72,157
73,157
74,156
75,155
76,154
77,153
78,152
79,152
80,151
81,150
82,149
83,149
84,148
85,147
86,146
87,145
88,144
89,143
90,142
91,142
92,141
93,140
94,139
95,138
96,137
97,136
98,135
99,134
100,133
101,132
101,131
102,130
103,129
104,128
105,127
106,126
107,125
108,124
109,123
110,122
111,121
112,120
113,119
114,118
115,117
116,116
117,115
118,114
119,114
120,113
121,112
122,111
123,110
124,110
125,109
126,108
127,107
128,106
129,106
130,105
131,104
132,104
133,103
134,102
135,102
136,101
137,100
138,99
139,99
140,98
141,97
142,97
143,96
144,95
145,95
146,94
147,93
148,93
149,92
150,91
151,90
152,90
153,89
154,88
155,88
156,87
157,86
158,85
159,85
160,84
161,83
162,83
163,82
164,81
165,81
166,80
167,79
168,79
169,78
170,77
171,77
172,76
173,75
174,74
175,73
176,73
177,72
178,71
179,70
180,70
181,69
182,68
183,68
184,67
185,67
186,66
187,66
188,66
189,66
190,66
191,65
192,65
193,65
194,64
195,64
196,64
197,63
198,63
199,63
200,62
201,62
202,62
203,61
204,61
205,61
206,60
207,60
208,60
209,59
210,59
211,59
212,58
213,58
214,58
215,57
216,57
217,57
218,57
219,56
220,56
221,56
222,56
223,55
224,55
225,55
226,54
227,54
228,54
229,53
230,53
231,53
232,53
233,52
234,52
235,52
236,52
237,52
238,51
239,50
240,50
241,50
242,50
243,50
244,49
245,49
246,49
247,49
248,49
249,49
250,49
251,49
252,49
253,49
254,49
255,49
256,49
257,48
258,48
259,48
260,48
261,48
262,48
263,48
264,48
265,48
266,48
267,48
268,48
269,48
270,48
271,48
272,48
273,49
274,49
275,49
276,49
277,49
278,49
279,49
280,49
281,49
282,49
283,49
284,50
285,50
286,50
287,50
288,51
289,51
290,51
291,52
292,52
293,52
294,52
295,53
296,53
297,53
298,53
299,53
300,53
301,54
302,54
303,54
304,54
305,54
306,55
307,55
308,55
309,55
310,55
311,56
312,56
313,56
314,56
315,57
316,57
317,57
318,58
319,58
320,58
321,58
322,59
323,59
324,59
325,60
326,60
327,60
328,60
329,61
330,61
331,61
332,61
333,62
334,62
335,63
336,63
337,63
338,63
339,63
340,64
341,64
342,64
343,65
344,65
345,65
346,66
347,66
348,66
349,67
350,67
351,67
352,68
353,68
354,68
355,69
356,69
357,69
358,70
359,70
360,70
361,70
362,71
363,71
364,71
365,72
366,72
367,72
368,73
369,73
370,74
371,74
372,75
373,75
374,75
375,76
376,76
377,77
378,77
379,77
380,78
381,78
382,79
383,79
384,79
385,80
386,80
387,80
388,80
389,81
390,81
391,81
392,82
393,82
394,82
395,83
396,83
397,84
398,84
399,84
400,85
401,85
402,85
403,86
404,86
405,87
406,87
407,87
408,88
409,88
410,88
411,89
412,89
413,89
414,90
415,90
416,90
417,91
418,91
419,91
420,92
421,92
422,92
423,93
424,93
425,93
426,94
427,94
428,94
429,95
430,95
431,95
432,96
433,96
434,97
435,97
436,97
437,98
438,98
439,99
440,99
441,99
442,100
443,100
444,100
445,100
446,101
447,101
448,101
449,101
450,102
451,102
452,102
453,102
454,103
455,103
456,103
457,103
458,104
459,104
460,104
461,104
462,104
463,105
464,105
465,105
466,105
467,106
468,106
469,106
470,106
471,106
472,107
473,107
474,107
475,107
476,108
477,108
478,108
479,108
480,109
481,109
482,109
483,109
484,110
485,110
486,110
487,110
488,111
489,111
490,111
491,112
492,112
493,112
494,113
495,113
496,114
497,114
498,115
499,115
500,115
501,116
502,117
