24,26
25,27
26,27
27,28
28,29
29,29
30,30
31,31
32,31
33,32
34,32
35,33
36,33
37,34
38,34
39,35
40,35
41,36
42,36
43,37
44,37
45,38
46,38
47,39
48,40
49,40
50,41
51,41
52,42
53,42
54,42
55,43
56,43
57,44
58,44
59,45
60,45
61,46
62,47
63,47
64,48
65,48
66,48
67,48
68,48
69,49
70,49
71,49
72,49
73,49
74,50
75,50
76,50
77,50
78,50
79,50
80,51
81,51
82,51
83,51
84,52
85,52
86,53
87,54
88,54
89,54
90,55
91,55
92,56
93,57
94,58
95,59
96,60
97,60
98,61
99,62
100,63
101,64
102,64
103,65
104,66
105,66
106,67
107,67
108,68
109,69
110,69
111,70
112,70
113,71
114,71
115,71
116,72
117,72
118,73
119,74
120,74
121,75
122,75
123,76
124,76
125,77
126,77
127,78
128,78
129,79
