46,49
47,49
48,50
49,50
50,50
51,51
52,51
53,52
54,52
55,52
56,53
57,53
58,53
59,54
60,54
61,55
62,55
63,56
64,56
65,57
66,57
67,58
68,59
69,59
70,60
71,60
72,61
73,61
74,62
75,62
76,63
77,63
78,64
79,64
80,65
81,65
82,66
83,66
84,67
85,67
86,67
87,68
88,68
89,69
90,69
91,69
92,69
93,70
94,70
95,70
96,70
97,71
98,71
99,71
100,71
101,71
102,72
103,72
104,72
105,72
106,72
107,72
108,73
109,73
110,73
111,73
112,73
113,74
114,74
115,74
116,74
117,74
118,74
119,75
120,75
121,75
122,75
123,75
124,75
125,74
126,74
127,74
128,74
129,74
130,74
131,74
132,74
133,74
134,74
135,74
136,74
137,74
138,74
139,73
140,73
141,73
142,73
143,73
144,73
145,73
146,73
147,73
148,72
149,72
150,72
151,72
152,72
153,72
154,71
155,71
156,71
157,71
158,71
159,71
160,71
161,71
162,70
163,70
164,70
165,70
166,70
167,69
168,69
169,69
170,68
171,68
172,68
173,68
174,68
175,67
176,67
177,67
178,66
179,66
180,66
181,66
182,65
183,65
184,65
185,65
186,65
187,64
188,64
189,64
190,64
191,64
192,64
193,64
194,64
195,64
196,63
197,63
198,63
199,63
200,63
201,63
202,63
203,63
204,63
205,62
206,62
207,62
208,62
209,62
210,62
211,62
212,62
213,61
214,61
215,61
216,61
217,61
218,61
219,61
220,60
221,60
222,60
223,60
224,60
225,60
226,60
227,60
228,60
229,60
230,60
231,60
232,60
233,60
234,60
235,60
236,60
237,59
238,59
239,59
240,59
241,59
242,59
243,59
244,59
245,59
246,59
247,59
248,59
249,59
250,59
251,59
252,59
253,59
254,59
255,59
256,59
257,59
258,59
259,60
260,60
261,60
262,60
263,60
264,60
265,60
266,61
267,61
268,61
269,61
270,61
271,61
272,61
273,61
274,62
275,62
276,62
277,62
278,62
279,62
280,62
281,62
282,62
283,62
284,62
285,62
286,61
287,61
288,61
289,61
290,61
291,61
292,61
293,61
294,61
295,61
296,61
297,61
298,61
299,61
300,61
301,61
302,61
303,62
304,62
305,62
306,62
307,62
308,62
309,63
310,63
311,63
312,63
313,63
314,64
315,64
316,64
317,65
318,65
319,66
320,66
321,67
322,67
323,67
324,68
325,68
326,69
327,69
328,69
329,70
330,70
331,71
332,71
333,72
334,72
335,72
336,72
337,73
338,73
339,73
340,73
341,74
342,74
343,74
344,74
345,75
346,75
347,75
348,76
349,76
350,76
351,76
352,77
353,77
354,77
355,77
356,78
357,78
358,78
359,78
360,78
361,79
362,79
363,79
364,79
365,80
366,80
367,80
368,80
369,81
