6	88
7	88
8	88
9	89
10	89
11	89
12	89
13	89
14	89
15	90
16	90
17	90
18	90
19	90
20	90
21	90
22	91
23	91
24	91
25	91
26	92
27	92
28	92
29	92
30	92
31	92
32	92
33	92
34	92
35	93
36	93
37	93
38	93
39	93
40	93
41	93
42	93
43	94
44	94
45	94
46	94
47	94
48	94
49	94
50	94
51	94
52	95
53	95
54	95
55	95
56	95
57	95
58	95
59	95
60	95
61	95
62	95
63	95
64	95
65	96
66	96
67	96
68	96
69	96
70	96
71	96
72	96
73	96
74	96
75	96
76	96
77	96
78	96
79	96
80	96
81	96
82	96
83	96
84	96
85	96
86	96
87	96
87	96
88	96
89	95
90	95
91	95
92	95
93	95
94	95
95	95
96	95
97	95
98	94
99	94
100	94
101	94
102	94
103	94
104	94
105	94
106	94
107	94
108	94
109	94
110	93
111	93
112	93
113	93
114	93
115	93
116	93
117	93
118	93
119	93
120	93
121	92
122	92
123	92
124	92
125	92
126	92
127	92
128	91
129	91
130	91
131	91
132	91
133	91
134	90
135	90
136	90
137	90
138	90
139	90
140	89
141	89
142	89
143	89
144	89
145	88
146	88
147	88
148	88
149	88
150	88
151	87
152	87
153	87
154	87
155	87
156	87
157	87
158	86
159	86
160	86
161	86
162	86
163	86
164	86
165	86
166	86
167	86
168	85
169	85
170	85
171	85
172	85
173	85
174	85
175	85
176	85
177	85
178	85
179	85
180	85
181	85
182	85
183	85
184	85
185	85
186	85
187	85
188	85
189	85
190	85
191	85
192	85
193	85
194	85
195	85
196	85
197	85
198	85
199	85
200	85
201	85
202	85
203	85
204	85
205	85
206	85
207	85
208	85
209	85
210	85
211	85
212	85
213	85
214	85
215	85
216	85
217	85
218	85
219	85
220	85
221	85
222	85
223	85
224	85
225	85
226	85
227	85
228	85
229	85
230	85
231	85
232	85
233	86
234	86
235	86
236	86
237	86
238	86
239	86
240	86
241	86
242	86
243	86
244	86
245	86
246	86
247	86
248	86
249	86
250	87
251	87
252	87
253	87
254	87
255	87
256	87
257	87
258	87
259	87
260	87
261	87
262	88
263	88
264	88
265	88
266	88
267	88
268	88
269	88
270	88
271	88
272	88
273	88
274	88
275	88
276	88
277	88
278	88
279	88
280	88
281	88
282	88
283	88
284	88
285	88
286	88
287	88
288	88
289	88
290	88
291	88
292	88
293	88
294	88
295	88
296	88
297	88
298	89
299	89
300	89
301	89
302	89
303	89
304	89
305	89
306	89
307	89
308	90
309	90
310	90
311	90
312	90
313	90
314	90
315	91
316	91
317	91
318	91
319	91
320	91
321	91
322	92
323	92
324	92
325	92
326	92
327	92
328	92
329	92
330	92
331	92
332	93
333	93
334	93
335	93
336	93
337	93
338	94
339	94
340	94
341	94
342	94
343	95
344	95
345	95
346	95
347	95
348	95
349	96
350	96
351	96
352	96
353	96
354	96
355	96
356	96
357	96
358	96
359	97
360	97
361	97
362	97
363	97
364	97
365	97
366	97
367	97
368	97
369	97
370	98
371	98
372	98
373	98
373	98
374	98
375	98
376	98
377	98
378	98
379	98
380	98
381	98
382	98
383	98
384	98
385	98
386	98
387	98
388	98
389	98
390	98
391	98
392	98
393	98
394	98
395	98
396	98
397	98
397	98
398	97
399	96
400	96
401	96
402	96
403	96
404	95
405	95
406	95
407	95
408	95
409	94
410	94
411	94
412	94
413	94
414	94
415	93
416	93
417	93
418	93
419	93
420	92
421	92
422	92
423	92
424	92
425	92
426	92
427	91
428	91
429	91
429	91
