5	125
5	124
5	123
6	122
7	121
8	120
9	119
10	118
11	117
12	116
13	115
14	114
15	113
16	112
17	111
18	110
19	109
20	109
21	108
21	107
21	106
22	105
23	105
24	104
25	103
26	102
27	101
28	100
29	99
30	98
31	97
32	97
33	96
34	95
35	94
36	93
37	92
38	92
39	91
40	91
41	90
42	90
43	90
44	90
45	89
46	89
47	89
48	88
49	88
50	88
51	88
52	88
53	88
54	88
55	88
56	88
57	87
58	87
59	87
60	87
61	86
62	86
63	86
64	86
65	86
66	85
67	85
68	85
69	85
70	84
71	84
72	84
73	84
74	84
75	84
76	83
77	83
78	82
79	82
80	82
81	81
82	81
83	81
84	80
85	80
86	80
87	79
88	79
89	78
90	78
91	78
92	77
93	77
94	77
95	77
96	77
97	77
98	77
99	77
100	77
101	77
102	77
103	77
104	77
105	77
106	77
107	77
108	77
109	77
110	77
111	77
112	77
113	77
114	77
115	77
116	77
117	77
118	77
119	77
120	77
121	77
122	77
123	77
124	77
125	77
126	77
127	77
128	77
129	77
130	77
131	77
132	77
133	77
134	77
135	77
136	77
137	77
138	77
139	77
140	77
141	77
142	77
143	77
144	77
145	77
146	77
147	77
148	77
149	77
150	77
151	77
152	77
153	77
154	77
155	77
156	77
157	77
158	77
159	77
160	77
161	77
162	77
163	77
164	77
165	76
166	76
167	76
168	76
169	76
170	76
171	76
172	76
173	76
174	76
175	76
176	76
177	76
178	76
179	76
180	76
181	75
182	75
183	75
184	75
185	75
186	75
187	75
188	75
189	75
190	75
191	75
192	74
193	74
194	74
195	74
196	74
197	74
198	74
199	74
200	73
201	73
202	73
203	73
204	73
205	73
206	72
207	72
208	72
209	72
210	71
211	71
212	70
213	70
214	69
215	69
216	69
217	68
218	68
219	68
220	67
221	67
222	66
223	66
224	66
225	65
226	65
227	64
228	63
229	63
230	62
231	62
232	61
233	60
234	60
235	59
236	59
237	58
238	57
239	57
240	56
241	55
242	55
243	54
244	54
245	53
246	52
247	52
248	51
249	51
250	50
251	50
252	49
253	48
254	48
255	48
256	47
257	46
258	46
259	46
260	46
261	45
262	45
263	45
263	45
264	45
265	45
266	45
267	45
268	45
269	46
270	46
271	46
272	46
273	46
274	46
275	46
276	46
277	47
278	47
279	47
280	47
281	47
282	47
283	47
284	48
285	48
286	49
287	49
288	49
289	49
290	49
291	49
292	49
293	50
294	50
295	51
296	51
297	51
298	51
299	51
300	51
301	51
302	52
303	52
304	52
305	53
306	53
307	53
308	53
309	54
310	54
311	54
312	55
313	55
314	55
315	56
316	56
317	56
318	56
319	57
320	57
321	57
322	58
323	58
324	58
325	59
326	59
327	59
328	60
329	60
330	61
331	61
332	61
333	62
334	62
335	63
336	63
337	63
338	64
339	64
340	65
341	66
342	66
343	67
344	67
345	67
346	68
347	68
348	68
349	69
350	69
351	69
352	70
353	70
354	70
355	70
356	71
357	71
358	71
359	72
360	72
361	73
362	74
363	74
364	75
365	76
366	76
367	77
368	77
369	78
370	78
371	78
372	79
373	79
374	79
375	80
376	80
377	80
378	81
379	81
380	82
381	82
382	82
383	82
384	82
385	82
386	82
387	82
388	82
389	82
390	83
391	83
392	83
393	83
394	84
395	84
396	84
397	84
398	84
399	84
400	84
401	84
402	84
403	84
404	84
405	84
406	85
407	85
408	85
409	85
410	86
411	86
411	86
412	86
413	86
414	86
415	86
416	86
417	86
418	85
419	85
420	84
421	84
422	84
423	84
424	84
425	84
426	83
427	83
428	83
429	83
430	83
431	83
432	83
433	83
434	83
435	83
436	83
437	83
438	83
439	83
440	83
441	83
442	83
443	83
444	83
445	83
446	83
447	83
448	83
449	83
450	83
451	83
452	83
453	83
454	83
454	83
455	83
456	83
457	83
458	83
459	83
460	84
461	84
462	84
463	85
464	86
465	86
466	86
467	86
468	86
469	86
470	86
471	86
472	86
473	86
474	86
475	86
476	86
477	86
478	86
479	86
480	87
481	88
482	89
483	90
484	90
485	91
486	91
487	91
488	92
489	92
490	92
491	93
492	93
493	93
494	93
495	94
496	94
497	94
498	95
499	96
500	96
501	97
502	97
503	97
504	98
505	98
506	99
507	99
508	99
509	100
510	100
511	101
512	102
513	103
514	104
515	104
516	104
517	105
518	105
519	105
520	106
521	106
522	106
523	107
524	107
525	107
526	107
527	108
528	108
529	108
530	108
531	108
532	108
533	108
534	108
535	108
536	108
537	108
538	108
539	109
540	109
541	109
542	109
543	109
544	109
545	109
546	109
547	109
548	109
549	109
550	109
551	109
552	109
553	109
554	109
555	109
556	109
557	109
558	110
559	111
560	111
561	111
562	111
563	111
564	111
565	111
566	112
567	113
568	113
569	114
570	114
571	115
572	115
573	116
574	116
575	116
576	116
577	116
578	117
579	117
580	118
581	119
582	119
583	120
584	120
585	121
586	121
587	121
588	122
589	122
590	122
591	123
592	123
593	123
594	124
595	124
596	124
597	124
598	124
599	124
600	124
601	124
602	124
603	124
604	124
605	124
606	124
607	124
608	124
609	124
610	124
611	125
612	125
613	126
614	126
615	126
616	127
617	127
618	127
619	128
620	128
621	128
622	128
622	128
