6	57
7	58
8	58
9	59
10	60
11	60
12	61
13	61
14	62
15	63
16	63
17	64
18	64
19	65
20	65
21	66
22	67
23	67
24	68
25	68
26	69
27	70
28	70
29	71
30	72
31	72
32	73
33	74
34	74
35	75
36	76
37	76
38	77
39	78
40	78
41	79
42	80
43	80
44	81
45	82
46	82
47	83
48	84
49	84
50	85
51	86
52	87
53	87
54	88
55	88
56	89
57	90
58	90
59	91
60	92
61	92
62	93
63	93
64	94
65	94
66	94
67	94
68	94
69	95
70	95
71	95
72	96
73	96
74	97
75	98
76	99
77	100
78	100
79	101
80	101
81	102
82	102
83	103
84	103
85	104
86	104
87	105
88	105
89	106
90	106
91	107
92	107
93	108
94	108
95	109
96	109
97	109
98	110
99	110
100	111
101	111
102	112
103	112
104	113
105	113
106	114
107	114
108	114
109	115
110	115
111	115
112	116
113	116
114	116
115	117
116	117
117	117
118	118
119	118
120	118
121	119
122	119
123	119
124	119
125	119
126	119
127	119
128	119
129	119
130	119
131	119
132	119
133	119
134	119
135	119
136	119
137	119
138	119
139	119
140	119
141	120
142	120
143	120
144	120
145	120
146	120
147	120
148	120
149	120
150	120
151	121
152	121
153	121
154	121
155	121
156	121
157	121
158	121
159	122
160	122
161	122
162	122
163	122
164	122
165	122
166	123
167	123
168	123
169	123
170	123
171	123
172	124
173	124
174	124
175	124
176	125
177	125
178	125
179	125
180	126
181	126
182	126
183	126
184	126
185	127
186	127
187	127
188	127
189	128
190	128
191	128
192	128
193	128
194	129
195	129
196	129
197	129
198	130
199	130
200	130
201	130
202	131
203	131
204	131
205	132
206	132
207	132
208	132
209	133
210	133
211	133
212	134
213	134
214	134
215	134
216	135
217	135
218	135
219	135
220	135
221	136
222	136
223	136
224	136
225	136
226	136
227	136
228	136
229	136
230	136
231	137
232	137
233	137
234	137
235	137
236	137
237	137
238	137
239	137
240	137
241	137
242	137
243	137
244	137
245	137
245	137
246	137
247	137
248	137
249	137
250	136
251	136
252	136
253	136
254	136
255	136
256	136
257	136
258	135
259	135
260	135
261	135
262	134
263	134
264	134
265	133
266	133
267	133
268	132
269	132
270	132
271	131
272	131
273	131
274	130
275	130
276	130
277	129
278	129
279	129
280	128
281	128
282	128
283	127
284	127
285	127
286	127
287	126
288	126
289	126
290	126
291	125
292	125
293	125
294	125
295	124
296	124
297	124
298	124
299	124
300	123
301	123
302	123
303	123
304	122
305	122
306	122
307	122
308	121
309	121
310	121
311	120
312	120
313	120
314	119
315	119
316	119
317	119
318	118
319	118
320	117
321	117
322	117
323	116
324	116
325	116
326	115
327	115
328	115
329	114
330	114
331	114
332	113
333	112
334	111
335	111
336	110
337	110
338	109
339	109
340	109
341	108
342	108
343	107
344	107
345	107
346	107
347	107
348	107
349	106
350	106
351	105
352	105
353	104
354	103
355	103
356	102
357	101
358	101
359	100
360	100
361	99
362	99
363	99
364	98
365	98
366	97
367	97
368	97
369	96
370	96
371	96
372	96
373	95
374	95
375	95
376	95
377	94
378	94
379	94
380	93
381	93
382	93
383	93
384	92
385	92
386	91
387	91
388	91
389	91
390	90
391	90
392	90
393	90
394	89
395	89
396	89
397	88
398	88
399	88
400	88
401	87
402	87
403	87
404	87
405	86
406	86
407	86
408	86
409	85
410	85
411	85
412	85
413	84
414	84
415	84
416	84
417	83
418	83
419	83
420	83
421	82
422	82
423	82
424	82
425	81
426	81
427	81
428	81
429	80
430	80
431	80
432	79
433	79
434	79
435	78
436	78
437	78
438	77
439	77
440	77
441	76
442	76
443	76
444	75
445	75
446	75
447	74
448	74
449	74
450	74
451	73
452	73
453	73
454	72
455	72
456	72
457	72
458	71
459	71
460	71
461	71
462	71
463	71
464	71
465	71
466	71
467	71
468	71
469	71
470	71
471	71
472	71
473	70
474	70
475	70
476	70
477	70
478	70
479	70
480	70
481	69
482	69
483	69
484	69
485	69
486	69
487	69
488	69
489	69
490	68
491	68
492	68
493	68
494	68
495	68
496	68
497	68
498	68
499	68
500	68
501	67
502	67
503	67
504	67
505	67
506	67
507	67
508	67
509	67
510	67
511	67
512	67
513	67
514	66
515	66
516	65
517	65
518	65
518	65
