6	91
7	91
8	91
9	91
10	91
11	91
12	91
13	91
14	91
15	91
16	91
17	91
18	91
19	91
20	91
21	91
22	90
23	90
24	90
25	90
26	90
27	89
28	89
29	89
30	89
31	88
32	88
33	88
34	88
35	87
36	87
37	87
38	87
39	86
40	86
41	86
42	85
43	85
44	85
45	85
46	84
47	84
48	84
49	84
50	83
51	83
52	83
53	83
54	82
55	82
56	82
57	82
58	82
59	82
60	81
61	81
62	81
63	81
64	81
65	80
66	80
67	80
68	80
69	80
70	80
71	80
72	80
73	80
74	80
75	79
76	79
77	79
78	79
79	79
80	79
81	79
81	79
82	79
83	79
84	79
85	79
86	79
87	79
88	79
89	80
90	80
91	80
92	80
93	80
94	80
95	81
96	81
97	81
98	81
99	81
100	81
101	82
102	82
103	82
104	82
105	83
106	83
107	83
108	83
109	84
110	84
111	84
112	85
113	85
114	85
115	86
116	86
117	87
118	87
119	87
120	88
121	88
122	89
123	89
124	90
125	90
126	90
127	91
128	91
129	92
130	92
131	92
132	93
133	93
134	94
135	94
136	95
137	95
138	95
139	96
140	96
141	97
142	97
143	98
144	98
145	98
146	99
147	99
148	100
149	100
150	100
151	101
152	101
153	101
154	102
155	102
156	102
157	103
158	103
159	103
160	104
161	104
162	104
163	105
164	105
165	105
166	106
167	106
168	106
169	107
170	107
171	108
172	108
173	108
174	108
175	109
176	109
177	110
178	110
179	110
180	111
181	111
182	111
183	112
184	112
185	112
186	112
187	113
188	113
189	113
190	113
191	113
192	113
193	113
194	113
195	113
196	113
197	113
198	113
199	113
200	113
200	113
201	113
202	113
203	113
204	113
205	112
206	112
207	112
208	112
209	112
210	112
211	112
212	111
213	111
214	111
215	111
216	111
217	111
218	111
219	111
220	111
221	110
222	110
223	110
224	110
225	110
226	110
227	110
228	110
228	110
229	110
230	110
231	110
232	110
233	110
234	110
235	110
236	110
237	111
238	111
239	111
240	111
241	111
242	111
243	112
244	112
245	112
246	112
247	113
248	113
249	113
250	114
251	114
252	114
253	115
254	115
255	115
256	116
257	116
258	116
259	117
260	117
261	117
262	118
263	118
264	119
265	119
266	119
267	120
268	120
269	120
270	120
271	121
272	121
273	121
274	121
275	122
276	122
277	122
278	122
279	122
280	123
281	123
282	123
283	123
284	123
285	123
286	123
287	123
288	123
289	123
290	123
291	123
292	123
293	123
294	123
295	123
296	123
297	123
298	123
299	122
300	122
301	122
302	121
303	121
304	121
305	120
306	119
307	119
308	118
309	118
310	118
311	117
312	117
313	117
314	116
315	116
316	116
317	116
318	115
319	115
320	115
321	114
322	114
323	113
324	113
325	113
326	112
327	112
328	111
329	111
330	111
331	110
332	110
333	109
334	109
335	108
336	108
337	107
338	107
339	106
340	106
341	105
342	105
343	104
344	103
345	102
346	101
347	100
347	100
