3	81
4	81
5	81
6	81
7	81
8	81
9	81
10	81
11	80
12	80
13	79
14	79
15	79
16	79
17	79
18	78
19	78
20	78
21	77
22	77
23	77
24	76
25	76
26	76
27	76
28	75
29	75
30	75
31	74
32	74
33	74
34	73
35	73
36	73
37	73
38	72
39	72
40	72
41	71
42	71
43	71
44	71
45	70
46	70
47	70
48	70
49	70
50	70
51	70
52	69
53	69
54	69
55	69
56	69
57	68
58	68
59	68
60	68
61	68
62	68
63	67
64	67
65	67
66	67
67	67
68	67
69	67
70	67
71	67
72	67
73	67
74	67
75	67
76	67
77	66
78	66
79	66
80	66
81	66
82	66
83	66
84	66
85	65
86	65
87	65
88	65
89	65
90	65
91	65
92	65
93	65
94	64
95	64
96	64
97	64
98	64
99	63
100	63
101	63
102	63
103	63
104	63
105	63
106	63
107	63
108	63
109	63
110	63
111	63
112	63
113	63
114	63
115	63
116	63
117	63
118	63
119	63
120	63
121	63
122	63
123	63
124	63
125	63
126	63
127	63
128	63
129	63
130	63
131	63
132	63
133	63
134	63
135	63
136	63
137	64
138	64
139	64
140	64
141	64
142	64
143	64
144	65
145	65
146	65
147	65
148	65
149	65
150	66
151	66
152	66
153	66
154	66
155	66
156	66
157	67
158	67
159	67
160	67
161	67
162	67
163	67
164	67
165	68
166	68
167	68
168	68
169	68
170	69
171	69
172	69
173	70
174	70
175	70
176	71
177	71
178	71
179	72
180	72
181	72
182	73
183	73
184	73
185	73
186	73
187	74
188	74
189	74
190	74
191	74
192	75
193	75
194	75
195	75
196	75
197	76
198	76
199	76
200	76
201	77
202	77
203	77
204	77
205	78
206	78
207	78
208	79
209	79
210	80
211	80
212	80
213	80
214	80
215	81
216	81
217	81
218	81
219	82
220	82
221	82
222	82
223	82
224	83
225	83
226	83
227	83
228	83
229	84
230	84
231	85
232	85
233	85
234	85
235	85
236	85
237	86
238	86
239	86
240	86
241	86
242	86
243	86
244	87
245	87
246	87
247	87
248	87
249	87
250	87
251	87
252	87
253	87
254	87
255	88
256	88
257	88
258	88
259	88
260	89
261	89
262	89
263	89
264	89
265	89
266	89
267	89
268	90
269	90
270	90
271	90
272	90
273	90
274	90
275	90
276	90
277	90
278	90
279	90
280	90
281	90
282	90
283	90
284	91
285	91
286	91
287	91
288	91
289	91
290	91
291	92
292	92
293	92
294	92
295	92
296	92
297	93
298	93
299	93
300	93
301	93
302	93
303	93
304	93
305	93
306	93
307	93
308	93
309	93
310	93
311	93
312	93
313	93
314	93
315	92
316	92
317	92
318	92
319	92
320	92
321	92
322	92
323	92
324	92
325	91
326	91
327	91
328	91
329	91
330	91
331	91
332	91
333	91
334	91
335	91
336	91
337	91
338	91
339	91
340	91
341	91
342	91
343	91
344	91
345	91
346	91
347	91
348	91
349	91
350	91
351	91
352	90
353	90
354	90
355	89
356	89
357	89
358	88
359	88
360	88
361	87
362	87
363	87
364	87
365	87
366	86
367	85
368	85
369	85
370	84
371	84
372	84
373	83
374	83
375	82
376	82
377	82
378	81
379	81
380	81
381	80
382	80
383	80
384	80
385	79
386	79
387	78
388	78
389	77
390	77
391	76
392	76
393	75
394	75
395	74
396	74
397	73
398	73
399	72
400	71
401	70
402	70
403	69
404	69
405	68
406	67
407	67
408	66
409	65
410	65
411	64
412	63
413	63
414	62
415	61
416	60
417	60
418	59
419	59
420	58
421	57
422	57
423	56
424	55
425	55
426	55
427	54
428	54
429	53
430	52
431	51
432	50
433	49
434	48
435	48
436	47
437	47
438	47
439	46
440	46
441	46
442	45
443	45
444	45
445	44
446	44
447	44
448	44
449	44
450	44
451	44
452	44
453	44
454	44
455	44
456	44
457	44
458	44
459	44
460	44
461	44
462	44
463	44
464	44
465	44
466	44
467	44
468	44
469	44
470	45
471	45
472	45
473	45
474	46
475	46
476	46
477	46
478	46
479	46
480	46
481	46
482	46
483	46
484	46
485	46
486	46
487	46
488	46
489	46
490	46
491	46
492	46
493	46
494	47
495	47
496	47
497	47
498	47
499	47
500	48
501	48
502	48
503	48
504	48
505	48
506	49
507	49
508	49
509	49
510	50
511	50
512	50
513	50
514	50
515	51
516	51
517	51
518	51
519	52
520	52
521	52
522	53
523	53
524	54
525	54
526	55
527	56
528	56
529	56
530	57
531	57
532	58
533	58
534	59
535	60
536	61
537	62
538	63
539	64
540	64
541	65
542	65
543	66
544	67
545	68
546	69
547	70
547	70
548	70
549	70
550	71
551	72
552	72
553	72
554	72
555	73
556	73
557	74
558	75
559	76
560	77
561	78
562	79
563	80
564	81
565	81
566	81
567	81
568	81
569	82
570	82
571	82
572	82
573	82
574	82
575	82
576	83
577	83
578	83
579	84
580	84
581	84
582	84
583	84
584	84
585	84
586	84
587	84
588	84
589	84
590	84
591	84
592	84
593	84
594	84
595	84
596	84
597	84
598	85
598	85
